statecode,countyname,bldg_count_Flex,bldg_count_Healthcare,bldg_count_Hospitality,bldg_count_Industrial,bldg_count_Multifamily,bldg_count_Office,bldg_count_Retail,bldg_count_Specialty,bldg_count_Entertainment,area_sum_Flex,area_sum_Healthcare,area_sum_Hospitality,area_sum_Industrial,area_sum_Multifamily,area_sum_Office,area_sum_Retail,area_sum_Specialty,area_sum_Entertainment
LA,Plaquemines Parish,12.0,0.0,4.0,135.0,5.0,29.0,57.0,21.0,0.0,111000.0,0.0,72800.0,1637900.0,678400.0,168200.0,491600.0,436300.0,0.0
LA,Pointe Coupee Parish,1.0,0.0,3.0,3.0,6.0,11.0,52.0,14.0,0.0,3600.0,0.0,50500.0,77800.0,120200.0,60500.0,614100.0,121800.0,0.0
LA,Rapides Parish,5.0,12.0,21.0,115.0,63.0,211.0,476.0,44.0,4.0,84700.0,299800.0,1862600.0,4721400.0,5240700.0,1670000.0,7506400.0,637300.0,188200.0
LA,Red River Parish,0.0,0.0,0.0,0.0,3.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,152100.0,17100.0,163100.0,8600.0,0.0
LA,Richland Parish,0.0,0.0,1.0,6.0,4.0,10.0,54.0,4.0,0.0,0.0,0.0,18300.0,288800.0,166000.0,50800.0,766100.0,27300.0,0.0
LA,Sabine Parish,1.0,0.0,2.0,4.0,7.0,9.0,46.0,9.0,1.0,12400.0,0.0,20000.0,550800.0,300300.0,93000.0,555000.0,31700.0,6100.0
LA,St. Bernard Parish,17.0,1.0,3.0,126.0,33.0,102.0,313.0,31.0,2.0,148900.0,10500.0,134700.0,1254900.0,772500.0,557800.0,2860500.0,523600.0,4000.0
LA,St. Charles Parish,8.0,0.0,3.0,117.0,8.0,59.0,124.0,21.0,0.0,74600.0,0.0,182900.0,5262400.0,456200.0,629200.0,1300000.0,196000.0,0.0
LA,St. Helena Parish,0.0,0.0,0.0,2.0,1.0,7.0,20.0,3.0,0.0,0.0,0.0,0.0,5800.0,1400.0,37000.0,122400.0,18800.0,0.0
LA,St. James Parish,1.0,0.0,0.0,11.0,4.0,11.0,41.0,9.0,0.0,13200.0,0.0,0.0,636900.0,166800.0,45700.0,282400.0,26600.0,0.0
LA,St. John the Baptist Parish,2.0,2.0,3.0,67.0,7.0,55.0,146.0,15.0,2.0,7500.0,152400.0,163200.0,1633600.0,371000.0,329700.0,1940600.0,431800.0,87300.0
LA,St. Landry Parish,3.0,3.0,5.0,28.0,30.0,58.0,242.0,22.0,3.0,19100.0,136100.0,145200.0,1497100.0,1392600.0,291800.0,3246900.0,736700.0,219700.0
LA,St. Martin Parish,5.0,0.0,1.0,70.0,18.0,29.0,144.0,13.0,0.0,63600.0,0.0,9100.0,2444800.0,700500.0,113500.0,1366500.0,111700.0,0.0
LA,St. Mary Parish,1.0,2.0,14.0,36.0,9.0,35.0,146.0,14.0,0.0,3200.0,479100.0,406000.0,1278400.0,192000.0,396200.0,1806900.0,78300.0,0.0
LA,St. Tammany Parish,49.0,15.0,25.0,290.0,87.0,796.0,1168.0,89.0,1.0,720900.0,1111300.0,1182200.0,4700700.0,10401600.0,6592200.0,18933000.0,2118900.0,11400.0
LA,Tangipahoa Parish,21.0,3.0,15.0,143.0,74.0,306.0,549.0,66.0,6.0,171400.0,121600.0,614700.0,7094100.0,3361200.0,1570500.0,5623500.0,806300.0,93200.0
LA,Tensas Parish,0.0,1.0,0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,27100.0,0.0,0.0,51000.0,8600.0,96200.0,52200.0,0.0
LA,Terrebonne Parish,17.0,2.0,16.0,207.0,42.0,136.0,390.0,28.0,0.0,510100.0,58900.0,744400.0,4024900.0,4177300.0,988100.0,5866700.0,677900.0,0.0
LA,Union Parish,0.0,2.0,1.0,6.0,8.0,10.0,46.0,7.0,0.0,0.0,70700.0,4700.0,1499900.0,262800.0,72600.0,468700.0,37800.0,0.0
LA,Vermilion Parish,4.0,0.0,8.0,33.0,9.0,28.0,128.0,11.0,2.0,193000.0,0.0,216900.0,532300.0,696500.0,146900.0,1748100.0,91400.0,18600.0
LA,Vernon Parish,0.0,1.0,9.0,9.0,19.0,13.0,118.0,11.0,1.0,0.0,131000.0,181200.0,95700.0,6974100.0,94800.0,1436100.0,148800.0,1800.0
LA,Washington Parish,2.0,2.0,3.0,21.0,8.0,48.0,226.0,23.0,1.0,23500.0,43600.0,61400.0,1072100.0,175900.0,189100.0,1898700.0,182500.0,4000.0
LA,Webster Parish,0.0,2.0,1.0,31.0,10.0,41.0,154.0,18.0,0.0,0.0,142200.0,30800.0,1358000.0,510000.0,166000.0,1672100.0,393500.0,0.0
LA,West Baton Rouge Parish,8.0,0.0,7.0,75.0,9.0,30.0,80.0,12.0,0.0,117900.0,0.0,434800.0,6281000.0,1010300.0,134700.0,812800.0,175600.0,0.0
LA,West Carroll Parish,0.0,0.0,0.0,9.0,2.0,8.0,23.0,8.0,0.0,0.0,0.0,0.0,449300.0,80700.0,43100.0,255900.0,26800.0,0.0
LA,West Feliciana Parish,0.0,0.0,1.0,3.0,2.0,5.0,25.0,11.0,1.0,0.0,0.0,10700.0,242600.0,127700.0,14600.0,177400.0,64600.0,19800.0
LA,Winn Parish,1.0,0.0,0.0,2.0,3.0,6.0,33.0,6.0,0.0,6500.0,0.0,0.0,1264800.0,117700.0,34800.0,466600.0,337000.0,0.0
MA,Barnstable County,44.0,20.0,281.0,442.0,156.0,811.0,1816.0,112.0,13.0,795500.0,890700.0,4675500.0,4372900.0,4677100.0,5769000.0,15983500.0,1494700.0,152700.0
MA,Berkshire County,12.0,22.0,125.0,304.0,210.0,444.0,1312.0,148.0,18.0,252200.0,1570100.0,3533300.0,11421800.0,6229600.0,6173800.0,13072500.0,3369200.0,330400.0
MA,Bristol County,171.0,67.0,58.0,1269.0,1944.0,1166.0,3351.0,272.0,23.0,8668900.0,5546700.0,1636100.0,63871200.0,34688800.0,13961000.0,37911300.0,4360100.0,593600.0
MA,Dukes County,0.0,1.0,12.0,2.0,2.0,9.0,60.0,3.0,1.0,0.0,10300.0,259200.0,14100.0,59200.0,48600.0,310700.0,33000.0,4400.0
MA,Essex County,277.0,98.0,127.0,1152.0,1416.0,1358.0,3787.0,368.0,33.0,15911200.0,5541300.0,4093800.0,48092800.0,45095300.0,30587800.0,40413600.0,10741200.0,782700.0
MA,Franklin County,13.0,8.0,9.0,175.0,117.0,136.0,417.0,65.0,8.0,201300.0,404200.0,202400.0,6194100.0,3279500.0,1558700.0,3350200.0,1094900.0,109400.0
MA,Hampden County,79.0,52.0,37.0,940.0,1089.0,800.0,2534.0,224.0,19.0,3156800.0,5365000.0,2244900.0,43373700.0,32535800.0,16610700.0,28510600.0,5077700.0,448900.0
MA,Hampshire County,23.0,11.0,19.0,171.0,165.0,327.0,849.0,89.0,12.0,753600.0,1036300.0,921800.0,7075600.0,7182500.0,4033200.0,8665700.0,1376000.0,157900.0
MA,Middlesex County,1067.0,157.0,170.0,2385.0,2835.0,3759.0,5708.0,735.0,50.0,48613700.0,11895900.0,15206600.0,78984300.0,137212600.0,149081700.0,71190600.0,29701200.0,1581200.0
MA,Nantucket County,1.0,2.0,7.0,1.0,2.0,7.0,58.0,11.0,1.0,6200.0,262100.0,247500.0,3800.0,43100.0,35000.0,379200.0,224300.0,3300.0
MA,Norfolk County,329.0,85.0,80.0,1287.0,1161.0,1667.0,2826.0,297.0,39.0,14539200.0,6039500.0,4538500.0,51504100.0,60789100.0,44089900.0,36725800.0,7030000.0,3749700.0
MA,Plymouth County,189.0,45.0,59.0,830.0,568.0,1046.0,2218.0,171.0,21.0,5930000.0,3332200.0,1707300.0,25704200.0,19414100.0,13956500.0,27624900.0,3195100.0,584800.0
MA,Suffolk County,132.0,94.0,159.0,783.0,3664.0,1600.0,3194.0,592.0,36.0,7068000.0,8300200.0,23565000.0,23911700.0,183561100.0,127938300.0,29739000.0,29640800.0,3812200.0
MA,Worcester County,282.0,96.0,83.0,1707.0,1259.0,1537.0,3533.0,433.0,39.0,12897200.0,7371900.0,3771000.0,80668500.0,42512100.0,32414100.0,42091800.0,10133700.0,1217200.0
MD,Allegany County,9.0,7.0,16.0,56.0,83.0,118.0,365.0,44.0,3.0,26400.0,854600.0,432200.0,3274900.0,1849400.0,1051600.0,4230400.0,408200.0,59500.0
MD,Anne Arundel County,361.0,45.0,91.0,463.0,218.0,1173.0,2111.0,307.0,8.0,12761000.0,2227900.0,7290200.0,26285800.0,41517900.0,26397700.0,31959700.0,9129000.0,75700.0
MD,Baltimore County,483.0,91.0,62.0,766.0,438.0,2046.0,3337.0,413.0,15.0,17502500.0,9903100.0,5578300.0,55640100.0,96946900.0,46348600.0,47629800.0,12397900.0,276900.0
MD,Baltimore city,215.0,103.0,70.0,1435.0,2028.0,1880.0,5029.0,957.0,17.0,5986700.0,13221400.0,9457200.0,53948100.0,97233200.0,56664000.0,30040900.0,21070600.0,1717300.0
MD,Calvert County,29.0,1.0,11.0,65.0,21.0,138.0,286.0,29.0,1.0,440900.0,441900.0,494600.0,1037000.0,971500.0,1326100.0,3182100.0,411200.0,1500.0
MD,Caroline County,12.0,5.0,2.0,47.0,29.0,40.0,122.0,14.0,3.0,267000.0,134900.0,37300.0,2101400.0,1481400.0,257700.0,972200.0,285300.0,34900.0
MD,Carroll County,75.0,22.0,6.0,203.0,117.0,293.0,626.0,67.0,4.0,1760900.0,1129900.0,182900.0,9635400.0,3819200.0,3161100.0,8545800.0,2354200.0,79400.0
MD,Cecil County,16.0,8.0,16.0,121.0,90.0,142.0,449.0,44.0,3.0,442900.0,129000.0,522900.0,19595000.0,6910600.0,1140200.0,4220900.0,604600.0,95900.0
MD,Charles County,48.0,8.0,20.0,174.0,68.0,252.0,632.0,89.0,2.0,776500.0,341600.0,712100.0,3245800.0,7036600.0,2758500.0,9138500.0,1738700.0,9000.0
MD,Dorchester County,4.0,2.0,5.0,59.0,34.0,57.0,144.0,16.0,1.0,60600.0,62100.0,143100.0,2584200.0,1608300.0,495000.0,1418000.0,200000.0,6300.0
MD,Frederick County,188.0,17.0,39.0,412.0,189.0,703.0,1193.0,189.0,12.0,8790900.0,2051900.0,1432700.0,15208400.0,12776900.0,10840300.0,15505300.0,2435700.0,181800.0
MD,Garrett County,1.0,1.0,11.0,14.0,23.0,39.0,138.0,18.0,2.0,10000.0,6300.0,155000.0,191900.0,714300.0,451700.0,1378000.0,117700.0,2500.0
MD,Harford County,151.0,21.0,39.0,284.0,154.0,643.0,1099.0,144.0,11.0,2910300.0,1299000.0,1276600.0,29694000.0,13952700.0,6898100.0,13057900.0,3125600.0,234700.0
